"","mean occupancy","sd occupancy","q025","q5","q975","diff"
"Mycetophilidae sp. SlikokOtu834",0.256200067789913,0.23754810765715,0.0166094141953253,0.171088646821553,0.889066941427708,0.872457527232383
"Mycetophilidae sp. SlikokOtu882",0.200632861333641,0.24713486031463,0.00184983894005537,0.0900778193379326,0.89520915768017,0.893359318740114
"Mycetophilidae sp. SSJAA208-13",0.291344705898262,0.252659141337467,0.0197065458247042,0.202868946195643,0.912793930971097,0.893087385146393
"Mycomya maculata",0.284659526691446,0.25117741907154,0.018163949011206,0.200365978495627,0.892810268250459,0.874646319239253
"Mycomya nitida",0.185257563123408,0.229533812362575,0.00186649119914198,0.0831540607289399,0.844505300226127,0.842638809026985
"Mycomya pulchella",0.280307019702941,0.251711364020611,0.0160753865776465,0.19133310106131,0.917646755129743,0.901571368552096
"Mycomya shermani",0.710289778906224,0.183648501898889,0.348362749548925,0.722574175513484,0.986667603924195,0.638304854375271
"Mycomya sp. BOLD:AAG4937",0.699246970299468,0.157057878794029,0.405448880993843,0.699016467360418,0.977391203356687,0.571942322362844
"Mycomya sp. BOLD:AAK8903",0.293245299521669,0.257351919208716,0.0182389057442478,0.199610570141563,0.925889844840245,0.907650939095998
"Mycomya sp. BOLD:ACV7821",0.312138859595657,0.26665113887676,0.0193861036264522,0.223345890687579,0.936091118876217,0.916705015249764
"Mycomya sp. SlikokOtu1355",0.183912170438848,0.23373144205,0.00180551331177342,0.0803577533914754,0.865155253150848,0.863349739839075
"Mycomya sp. SlikokOtu1450",0.341045168299415,0.264394276451255,0.0330349933650729,0.247955718506515,0.935492141283543,0.90245714791847
"Mycomya sp. SlikokOtu1533",0.288260392807231,0.262777070312142,0.0184086373780718,0.185129308521101,0.92420682497342,0.905798187595348
"Mycomya sp. SlikokOtu1610",0.209788518473914,0.251839057571697,0.00216558923281724,0.0934073019968756,0.893968323546136,0.891802734313319
"Mycomya sp. SlikokOtu1983",0.290091487239804,0.260834856210088,0.0184100076041375,0.189868672667376,0.917304032934254,0.898894025330117
"Mycomya sp. SlikokOtu1998",0.21579820806572,0.233060677215167,0.0114671947163053,0.118091103604159,0.867418637412177,0.855951442695871
"Mycomya sp. SlikokOtu574",0.18402199313215,0.226983792723215,0.00272256402444479,0.0853339411510589,0.848724441891967,0.846001877867523
"Mycomya sp. SlikokOtu659",0.210249034506296,0.258378970010676,0.00236117252078517,0.0884536840419023,0.910828620819022,0.908467448298237
"Mycomya sp. SlikokOtu770",0.207814079133334,0.252924246866254,0.00257609028469061,0.0947158498286929,0.907871784930971,0.90529569464628
"Mydaea furtiva",0.374956883986841,0.265754997974798,0.0423159988052452,0.300781739158493,0.930667756197382,0.888351757392137
"Mydaea obscurella",0.274396900811882,0.24666141476561,0.0178637767870666,0.187525483033977,0.904808913578887,0.886945136791821
"Myospila meditabunda",0.287832678513261,0.252654610369459,0.0202460863247213,0.194483115204913,0.906553903480118,0.886307817155396
"Nabicula nigrovittata",0.185156188690163,0.231157583474047,0.0017082648556861,0.0813693199879865,0.832960404291333,0.831252139435647
"Nabis americoferus",0.328708744195784,0.257311614311534,0.035991330649083,0.239418649298367,0.941715656866944,0.905724326217861
"Natarsia punctata",0.178317705147971,0.230000422223121,0.00203261560043337,0.0756530740635336,0.874431310934465,0.872398695334032
"Nearctaphis kachena",0.304568586404189,0.268705782612484,0.0207570650818885,0.204433235331773,0.93356864450996,0.912811579428071
"Nematinae sp. SlikokOtu734",0.18969422565564,0.235139424968812,0.00203631967149648,0.0866620570540827,0.871963066521551,0.869926746850054
"Nematinae sp. SlikokOtu805",0.203957588419032,0.25178121326481,0.00148502438309848,0.0902508585217954,0.89211917343095,0.890634149047851
"Nematus leucopyga",0.185774632271107,0.236866177512017,0.0018068487019994,0.0770322458699844,0.84889152025582,0.847084671553821
"Neoleria sp. BOLD:ACL9363",0.296576665005762,0.255150490239937,0.0195276494972965,0.209473516755264,0.905958413099957,0.88643076360266
"Neotelphusa praefixa",0.334149656554499,0.267772379549455,0.0339839717523878,0.236353621809368,0.945000242584882,0.911016270832494
"Neotylenchidae sp. SlikokOtu2291",0.324726656500778,0.279069576232332,0.0186592064412683,0.223023586529563,0.950369652688018,0.93171044624675
"Neriene radiata",0.514411553424761,0.250577354119992,0.105837655529984,0.491152458485274,0.970724774682447,0.864887119152463
"Neuratelia sp. BOLD:ACJ0780",0.488399468864922,0.248943418016163,0.106255413208342,0.462486141615399,0.961867419219939,0.855612006011597
"Nothodelphax sp. BOLD:ACK4869",0.231375397482939,0.242819580229159,0.0123390889368641,0.128749655637592,0.890326581645624,0.87798749270876
"Nothodelphax sp. BOLD:ACU5128",0.200347172220834,0.215449545262096,0.0122820800315616,0.113082200761003,0.838330961257033,0.826048881225471
"Ochlerotatus communis",0.48241511800821,0.239634949935243,0.119829389939452,0.449935092064677,0.94526987037151,0.825440480432058
"Ochlerotatus diantaeus",0.251724150046348,0.238367343963195,0.0242006423061506,0.157318233965236,0.906387169382598,0.882186527076447
"Ochlerotatus excrucians",0.247682007414586,0.252714429590344,0.014004599365659,0.141780141229921,0.920319516991069,0.90631491762541
"Ochlerotatus fitchii",0.283435771427246,0.251883882193373,0.017346788633835,0.197940402258564,0.918765250318311,0.901418461684476
"Ochlerotatus hexodontus",0.231403570196583,0.263564520069806,0.00275807483026083,0.110325197207169,0.907134564907734,0.904376490077473
"Ochlerotatus intrudens",0.208586702368707,0.252648325496703,0.00227596269348201,0.0916238033979948,0.896559214599007,0.894283251905525
"Ochlerotatus pionips",0.296318588334844,0.26770596956433,0.0159110332858531,0.194880662982385,0.916474238535644,0.900563205249791
"Ochlerotatus punctor",0.181270762208091,0.231627550739016,0.00191805687180409,0.0773757261236565,0.86686887575386,0.864950818882056
"Oecetis inconspicua",0.128428233015742,0.127813871047976,0.0202775326498384,0.0924151107013802,0.516838339797026,0.496560807147188
"Ohlertidion ohlerti",0.271093426448586,0.17659336050131,0.0750834303109383,0.219017966332814,0.812683709944985,0.737600279634046
"Oncophanes sp. BOLD:AAH2152",0.302250463039573,0.263509376937435,0.0180486180878958,0.208904840653098,0.923629931324495,0.905581313236599
"Orthocentrinae sp. BOLD:AAG0380",0.426849212967196,0.258845445950986,0.0689693692971614,0.373566860612412,0.94777695005817,0.878807580761008
"Orthocentrinae sp. BOLD:AAG0955",0.194403839458257,0.242272317547322,0.00211422649480582,0.0881902322788462,0.875768022459135,0.873653795964329
"Orthocentrinae sp. BOLD:AAG0965",0.190872003651066,0.236193659981823,0.00177633365800458,0.0826100257962963,0.855513791439243,0.853737457781238
"Orthocentrinae sp. BOLD:AAH1785",0.185789594034386,0.230925479478982,0.0018210674620301,0.079721899752943,0.838298456202501,0.836477388740471
"Orthocentrinae sp. BOLD:AAQ2967",0.214660670802863,0.229173265623237,0.011670082531981,0.116760296452059,0.853350393391082,0.841680310859101
"Orthocentrinae sp. BOLD:AAU9199",0.298190322737858,0.263285436710351,0.0162284247631606,0.200677528035539,0.914647947028544,0.898419522265383
"Orthocentrinae sp. BOLD:AAU9320",0.289720249049542,0.265649330455279,0.0169141618367036,0.186536185934261,0.938401225744551,0.921487063907847
"Orthocentrinae sp. BOLD:ACD3807",0.343512487266683,0.266181195484162,0.0354810115990412,0.251814327069435,0.945460060684024,0.909979049084983
"Orthocentrinae sp. BOLD:ACF6482",0.203921335420306,0.246434111817758,0.00182781732108489,0.0941569556238694,0.885655977444846,0.883828160123761
"Orthocentrinae sp. BOLD:ACI7070",0.291242507602294,0.254179524343301,0.0184252685324005,0.203777825809518,0.885373015666456,0.866947747134055
"Orthocentrinae sp. SlikokOtu737",0.288583184193215,0.256278830912429,0.0178798033026111,0.196125568979083,0.918763782526059,0.900883979223447
"Orthocentrus sp. BBHYE562-10",0.231428268246307,0.243386210915691,0.0115186471880572,0.127970126824556,0.90303396916881,0.891515321980752
"Orthocentrus sp. OPPQG1460-17",0.209516973344333,0.226182465593685,0.012924753059118,0.113979364020002,0.860676884104472,0.847752131045354
"Orthocladiinae sp. BOLD:AAN5397",0.197533750412821,0.236769239743805,0.00218829420630612,0.0934629253124691,0.854016285850812,0.851827991644506
"Orthocladiinae sp. BOLD:AAV6023",0.19215429523303,0.242586845246244,0.00168027338649908,0.0811327403646258,0.883964937131552,0.882284663745053
"Orthocladiinae sp. BOLD:ACC1222",0.223986433513049,0.234805055726387,0.0137603160340712,0.129191572266442,0.883774164002408,0.870013847968337
"Orthocladiinae sp. BOLD:ACC2898",0.206382987440607,0.252630867972183,0.00206583290563096,0.0878311933532893,0.887538721006472,0.885472888100841
"Orthocladiinae sp. BOLD:ACL6277",0.186115291284909,0.2309584422036,0.00199092147710135,0.0818953439289843,0.838228528575043,0.836237607097942
"Orthocladiinae sp. BOLD:ADC8193",0.194186210618095,0.242839455745746,0.00162630000033572,0.0825963530875244,0.878655256524933,0.877028956524597
"Orthomiscus unicinctus",0.201935921491623,0.248121216300823,0.00247446897400461,0.0885413455327769,0.888443931301736,0.885969462327732
"Pachynematus albipennis",0.201974356217069,0.24470641046894,0.00205310074976673,0.0888238813752823,0.873982846152928,0.871929745403161
"Pachynematus sp. BOLD:ACR7759",0.294691919932358,0.269082244245408,0.0168677816811123,0.19093663691855,0.929335131225552,0.91246734954444
"Pachynematus sp. SlikokOtu1648",0.288171589644714,0.248518159567982,0.0205101626989576,0.204466990546342,0.900741815169316,0.880231652470358
"Pachypappa rosettei",0.177563343902565,0.224748402098075,0.00206106320590179,0.0787247420537813,0.823042073268394,0.820981010062492
"Pantorhaestes xanthostomus",0.189135348330475,0.238484560033996,0.00241875307277256,0.081008515421178,0.882053097599979,0.879634344527206
"Paraphaenocladius impensus",0.188189401141844,0.232055237261744,0.00234322422795675,0.0844304203621923,0.857374338499824,0.855031114271867
"Paratanytarsus sp. BOLD:ACD0044",0.253674070522175,0.256416468966148,0.0141297692190708,0.144854413216265,0.917683078611933,0.903553309392862
"Paratanytarsus sp. BOLD:ACR4469",0.200582409355818,0.240836056609336,0.00270456916071359,0.0944598461348326,0.871487729801238,0.868783160640525
"Parochlus sp. BOLD:ACK4643",0.28939821400869,0.258542943846174,0.0193642860932171,0.195582104678334,0.912694000420541,0.893329714327324
"Parornix obliterella",0.192181042709247,0.236447412868808,0.00218205358676158,0.0812318332441289,0.866999182554864,0.864817128968102
"Pauesia sp. BOLD:AAN5124",0.292449699504158,0.25815954062063,0.0176783784416976,0.196677878700452,0.91190536432487,0.894226985883173
"Pauesia sp. CNFNS993-14",0.34582278498376,0.265656934954885,0.0352539829831207,0.258494959447298,0.941172766087798,0.905918783104678
"Pauesia sp. SlikokOtu1203",0.250047316580928,0.2590453445935,0.0141264617545802,0.136005087677731,0.923153224228163,0.909026762473583
"Pauesia sp. SlikokOtu139",0.32941924778841,0.252513029414238,0.0379886361566382,0.243027064564565,0.936932711108411,0.898944074951773
"Pauesia sp. SlikokOtu597",0.242951755027318,0.245249824325674,0.0141131650347682,0.132449244888426,0.877169492591939,0.863056327557171
"Pegomya geniculata",0.295767415665894,0.258719402320694,0.0170218010590059,0.205425912180873,0.906814028049486,0.88979222699048
"Pegomya notabilis",0.284622582518783,0.251037206072872,0.0192142662098135,0.194771636256944,0.913069195581921,0.893854929372107
"Pegomya sp. BOLD:AAG2464",0.213625398469363,0.223162337571345,0.0129117329144559,0.124206944631246,0.844100739042233,0.831189006127777
"Pelegrina montana",0.310851566801238,0.26763716256466,0.0184140943128941,0.215927032466516,0.915890581972759,0.897476487659865
"Periscepsia clesides",0.351028773261981,0.272792201204019,0.0365503196089769,0.260948475717416,0.949909996499292,0.913359676890315
"Phaenopsectra punctipes",0.304620010302245,0.260117913298024,0.0185348330991073,0.21502971183765,0.922536919611595,0.904002086512488
"Phaonia apicalis",0.38651109844811,0.268618759164846,0.0431912917398709,0.318906381834067,0.958183791165494,0.914992499425623
"Phasia aeneoventris ?",0.309334083473946,0.259577245437579,0.0169472934378952,0.228376693525625,0.922883619621657,0.905936326183762
"Pherbellia albocostata",0.368142010611256,0.260629214986013,0.044069779959007,0.293922189685675,0.96078211407874,0.916712334119733
"Pherbellia sp. SlikokOtu405",0.270391937304811,0.251418239724905,0.0153293166494365,0.176360064121997,0.915788113473524,0.900458796824088
"Pherbellia tenuipes",0.190727362804293,0.241066673101822,0.00218036703160269,0.0803590476047706,0.882054322400647,0.879873955369044
"Philodromus rufus",0.288280075668703,0.255960713197222,0.0179238333248524,0.196608677132936,0.934205029958872,0.916281196634019
"Philodromus sp. BOLD:AAA9991",0.281340423484492,0.118016279236695,0.122406405366966,0.257311521734198,0.57625378513109,0.453847379764124
"Phora carlina",0.375543439972764,0.267399551599359,0.0466336283340528,0.304269686995513,0.947075902493536,0.900442274159483
"Phora occidentata",0.35352729510313,0.254712997565361,0.0541417668496548,0.276332679051036,0.944663408487832,0.890521641638177
"Phora sp. BOLD:AAG3238",0.353908976460633,0.248056312938505,0.0411623415688616,0.288708691924147,0.919566188912462,0.878403847343601
"Phora sp. BOLD:ACB0980",0.304956478594402,0.259573557001968,0.0168211796704237,0.224190036411618,0.909826581916143,0.893005402245719
"Phoridae sp. BOLD:AAP6413",0.522951291062896,0.247383526500742,0.131141893019497,0.502356415169709,0.974484852155539,0.843342959136042
"Phoridae sp. SlikokOtu2333",0.288958343503934,0.2499742299123,0.0195446089824187,0.202818910600256,0.898403966833535,0.878859357851116
"Phronia nigripalpis",0.301421928448141,0.254549859974425,0.018639261108935,0.21919135766932,0.911073844047179,0.892434582938244
"Phronia sp. BOLD:ABX4956",0.184709059949658,0.239413667056024,0.00225706523596275,0.0761157718498509,0.863390972622313,0.86113390738635
"Phronia sp. BOLD:ACK6383",0.296051586915489,0.262269730046016,0.0162828133819177,0.200060492376455,0.92498706856059,0.908704255178672
"Phronia sp. BOLD:ACL4028",0.219338451630877,0.232424403842118,0.0119477703647846,0.120907524256499,0.885178879143286,0.873231108778502
"Phronia sp. SlikokOtu1783",0.247802529430794,0.258521597922507,0.0128251577637666,0.13015734255991,0.919169406722951,0.906344248959185
"Phylloneta impressa",0.20183500089014,0.245026734504691,0.00181271062731996,0.0866342840828527,0.884621894132087,0.882809183504767
"Phyllonorycter junoniella",0.178505914163615,0.229004468192033,0.00187232686222339,0.0748287924583928,0.843080519733124,0.8412081928709
"Phytosciara flavipes",0.310409837242696,0.261471886428913,0.0178811206702715,0.225151075075505,0.919351762232571,0.9014706415623
"Phytosciara prosciaroides",0.189145227711083,0.236091915891439,0.0023617606985936,0.0830831429323557,0.862354109336188,0.859992348637594
"Phytoseiidae sp. SlikokOtu1978",0.284107545135365,0.256513299930408,0.0165869624052086,0.187639867795018,0.914296611459761,0.897709649054552
"Pikonema alaskense",0.195376818535596,0.238751197634563,0.0020076263707628,0.0850393469761817,0.855850002327386,0.853842375956623
"Pikonema sp. BOLD:AAG3548",0.18657928500651,0.231436903502477,0.00211187980568091,0.0820342293409334,0.860947633951104,0.858835754145423
"Pikonema sp. SlikokOtu1057",0.19318227968299,0.238586805555238,0.00228935994364084,0.0827795761168462,0.869747097791145,0.867457737847504
"Pikonema sp. SlikokOtu1509",0.220890076720142,0.263001275899318,0.00234375276836407,0.0944367076231214,0.901412800510775,0.899069047742411
"Pikonema sp. SlikokOtu808",0.1882489551023,0.237691942405778,0.00236065630021315,0.0787395136993241,0.871784920552429,0.869424264252216
"Pimplinae sp. BOLD:AAU9861",0.281937863350797,0.252556750498283,0.0178928648376397,0.19139155803634,0.935855370742268,0.917962505904628
"Pinalitus rostratus",0.212537011334376,0.252792580027476,0.00213424020470392,0.094393055250145,0.908969053241298,0.906834813036594
"Pipunculus campestris",0.233001115242158,0.240532705177644,0.0114283613007638,0.130091947279329,0.876164161870554,0.864735800569791
"Pipunculus hertzogi",0.246382004820722,0.229045420579134,0.0279778512525593,0.152768555107629,0.862842350499691,0.834864499247132
"Pipunculus luteicornis",0.363981560864722,0.254225904078174,0.0484487496775873,0.299491521150001,0.939852733913171,0.891403984235584
"Pipunculus sp. SlikokOtu762",0.259154669091809,0.256858191605336,0.0144700271905676,0.150997736098706,0.922658362547473,0.908188335356905
"Pityohyphantes alticeps",0.445865141575255,0.205346019876182,0.162812327442938,0.39071068683619,0.931457525896691,0.768645198453754
"Pityohyphantes cristatus",0.261119504083559,0.244614805987467,0.016478409336515,0.171483049279719,0.918632375622857,0.902153966286342
"Pityohyphantes limitaneus",0.288914074264946,0.253781732589773,0.0172486080893318,0.198333886585358,0.910165265559748,0.892916657470416
"Pityohyphantes subarcticus",0.339546962061268,0.262655768091615,0.0341874863107441,0.254908434141962,0.93713538412545,0.902947897814706
"Platurocypta sp. BOLD:ACC5656",0.315705555370512,0.256178137401239,0.0363607954683719,0.218899180404202,0.932168102252631,0.895807306784259
"Platycheirus peltatoides",0.290920878781831,0.252257480967895,0.0193644393459445,0.204255053513018,0.907288264651447,0.887923825305503
"Platycheirus quadratus",0.195022356936655,0.239876707630749,0.00233023021770648,0.0899041965995813,0.886660818214411,0.884330587996705
"Platycheirus rosarum",0.206310845828723,0.25074638755611,0.0022501668346533,0.0901821805784476,0.897972081213066,0.895721914378412
"Platycheirus sp. angustatus4",0.222615932234451,0.233597727383468,0.011105678741398,0.122889172962412,0.884215851345423,0.873110172604025
"Platypalpus sp. BOLD:AAV3699",0.679984871615052,0.168105965316722,0.362188261258898,0.675485425638686,0.973828943272693,0.611640682013795
"Platypalpus sp. BOLD:AAV3720",0.600467887149255,0.13550039938758,0.360417475788335,0.591916787904716,0.89793797380701,0.537520498018674
"Platypalpus sp. SlikokOtu424",0.663209955994931,0.188842157958768,0.314997404149767,0.660529566110004,0.979880806967594,0.664883402817827
"Platypalpus xanthopodus",0.184119289273252,0.227626802927098,0.00178192869806281,0.0852387572908138,0.845632812618495,0.843850883920432
"Platypezina sp. BOLD:ACD8933",0.32006397745929,0.274469034594079,0.017080748887678,0.22439214122712,0.948530771053381,0.931450022165703
"Plectiscidea sp. BOLD:AAE4602",0.303166870235161,0.266248719395662,0.0191716707440359,0.205852213555111,0.918023406438462,0.898851735694426
"Plectiscidea sp. BOLD:AAY4134",0.294007394019347,0.255026513734616,0.0197279807757505,0.203211717723271,0.89837068090788,0.878642700132129
"Plectiscidea sp. BOLD:ACC6916",0.310302004205984,0.270846811979627,0.019516165205367,0.210444913195101,0.927879448755158,0.908363283549791
"Plectiscidea sp. BOLD:ACF4667",0.200941589106286,0.238732774660906,0.00241000358166924,0.0951724965113628,0.856336806088002,0.853926802506333
"Plectiscidea sp. BOLD:ACJ0639",0.239743054742082,0.251964161909207,0.0134306476709313,0.132600176980621,0.908392423975102,0.894961776304171
"Plectiscidea sp. BOLD:ADY1613",0.296402808571211,0.26113274251035,0.0159305978482184,0.209591666593076,0.929403792634271,0.913473194786053
"Plectiscidea sp. SlikokOtu1808",0.210694567803988,0.252429533677215,0.00160339896246995,0.0998704370674266,0.897286520669103,0.895683121706633
"Plectiscidea sp. SlikokOtu2074",0.180734292408076,0.225521068094742,0.00199578816488563,0.0818020117024305,0.842299013266583,0.840303225101697
"Plectiscidea sp. SlikokOtu310",0.164683237154994,0.211892629675087,0.00160327500093694,0.0741089088036251,0.793335682336,0.791732407335063
"Plectiscidea venusta",0.0924150850869108,0.111673706412926,0.00795067613680737,0.0602265139886203,0.403103852043605,0.395153175906797
"Plectiscus impurator",0.417134201007805,0.256724898405666,0.0690098748967663,0.366687951273364,0.943684038898827,0.87467416400206
"Plunomia sp. BOLD:AAG6897",0.203774161488037,0.249777560793031,0.00245932792168763,0.090193583315522,0.878351794198931,0.875892466277243
"Polyblastus sp. SlikokOtu462",0.233877946438536,0.24278853698263,0.0125660810951086,0.13470493464114,0.889854370326966,0.877288289231858
"Polypedilum cultellatum",0.09601169279075,0.108049189958854,0.00776066197503479,0.0638838957981158,0.416054185170745,0.408293523195711
"Polypedilum sp. BOLD:AAC4537",0.190527616730646,0.236069000943738,0.00239186535065344,0.0840165124820268,0.866874765978327,0.864482900627674
"Polypedilum sp. BOLD:AAM6206",0.119509090807113,0.109598074455001,0.0192960037258118,0.0888387802648634,0.433704686349001,0.414408682623189
"Polypedilum sp. BOLD:AAN5344",0.177707608841033,0.227150437439001,0.00188155528402911,0.0776358735463197,0.860347403345107,0.858465848061078
"Polypedilum sp. BOLD:ABV1223",0.22548835159275,0.261106592659849,0.00220560300018418,0.113944619280394,0.910766450170155,0.908560847169971
"Polypedilum tritum",0.345966576048149,0.247106041396436,0.054856831148874,0.269316149371763,0.925800075819112,0.870943244670238
"Praon cf. flavinode",0.301249315690053,0.255495318536056,0.0198335309309558,0.216157141492507,0.897041191361935,0.877207660430979
"Praon sp. BOLD:ACF1737",0.183695681683251,0.240562402121973,0.00139860954436081,0.074889233574007,0.882293860924937,0.880895251380576
"Praon sp. BOLD:ACG2836",0.299845680035169,0.258686916376936,0.0168266347703326,0.210512272823214,0.911210429828456,0.894383795058123
"Praon volucre",0.29604573855171,0.26214380496914,0.0160705132072036,0.201350112231048,0.927266457000729,0.911195943793526
"Prionocera turcica",0.313377254707584,0.259257093383646,0.017989062357303,0.238021126430611,0.923979760064196,0.905990697706894
"Pristiphora mollis",0.193647489563506,0.240460450899235,0.00236218018417338,0.0837872549189659,0.868646719214508,0.866284539030334
"Proclitus ardentis",0.194019488850791,0.244230050089567,0.00213794520925192,0.0799876112806854,0.886524674255181,0.884386729045929
"Proclitus paganus",0.0946222584211454,0.105047016721356,0.00899502366721902,0.0645982750987754,0.404567787579648,0.395572763912429
"Proclitus sp. SlikokOtu1005",0.296327626881904,0.263659117455805,0.0188640527188927,0.203415551268249,0.928531652772303,0.90966760005341
"Proclitus sp. SlikokOtu1811",0.203825545068444,0.247236763340347,0.00168778375092918,0.089240515608824,0.891083206652091,0.889395422901162
"Proclitus sp. SlikokOtu2231",0.294624662314663,0.25554673687883,0.0183740586532293,0.202767342587921,0.907190330678608,0.888816272025379
"Proctotrupidae sp. BOLD:AAG7970",0.286808117293574,0.253395469470713,0.0185088316918776,0.19202027089627,0.909357165332997,0.89084833364112
"Prosimulium sp. BOLD:AAA1296",0.181465264769897,0.237053340983295,0.00138066214298866,0.0728742570238466,0.865768467207042,0.864387805064053
"Prosimulium travisi",0.311077350153995,0.264500642849172,0.0183674645030085,0.217508070373371,0.929054783711587,0.910687319208578
"Protapanteles sp. BOLD:AAA7147",0.200907403965722,0.237418373904278,0.00161506625782763,0.0963721808975567,0.858039398739168,0.856424332481341
"Protapanteles sp. BOLD:ACI4084",0.439886944191954,0.252203071984018,0.0881937022316237,0.390953017003591,0.952775339230057,0.864581636998434
"Psallus falleni",0.400821644204819,0.259177929377453,0.067426076813819,0.335006959428613,0.961287365719034,0.893861288905215
"Psectrocladius fennicus",0.314110488356622,0.267869272934091,0.0189738410127182,0.222389979456362,0.923735597430875,0.904761756418157
"Pseudolimnophila inornata",0.194061384683898,0.240146988083466,0.00206706906575707,0.0835768391255334,0.878798239581676,0.876731170515919
"Psilidae sp. BOLD:AAF9705",0.204966151647364,0.251546548457032,0.00212736177492274,0.0893949888247827,0.887664761278484,0.885537399503561
"Psychodidae sp. BOLD:ACC1296",0.184830252950668,0.23025439599475,0.00180329026199194,0.0797826524848188,0.857449875839591,0.855646585577599
"Psylla striata",0.297329396159827,0.263089115119578,0.0174915293660642,0.200017126163264,0.916411914629475,0.898920385263411
"Psyllidae sp. BOLD:AAG8690",0.557752116623986,0.237844202439529,0.148315126248351,0.549412527587138,0.97184132962362,0.823526203375269
"Rhagonycha mandibularis",0.185568040186838,0.22683695804588,0.00193753205499958,0.0849051427489239,0.834151495323137,0.832213963268137
"Rhamphomyia barypoda",0.21986884374328,0.262056445076209,0.00221036972474938,0.0943398750376152,0.918214794231536,0.916004424506787
"Rhamphomyia sp. BOLD:ABY3641",0.205561196073717,0.251956789235108,0.0018081660802278,0.0883191886926768,0.916891619516967,0.915083453436739
"Rhamphomyia sp. BOLD:ACG3627",0.274668202732191,0.24756760552783,0.0264833679352276,0.178962663339351,0.900240518351035,0.873757150415808
"Rhamphomyia sp. SlikokOtu1249",0.226582316075521,0.236596111473534,0.0124604436116272,0.126744150325982,0.876520670094208,0.864060226482581
"Rhamphomyia sp. SlikokOtu2002",0.232160514929017,0.243639864791417,0.0121284159393811,0.12587947035544,0.874037185975681,0.8619087700363
"Rhamphomyia sp. SlikokOtu519",0.273688468258072,0.267884109950767,0.0129177971898841,0.166527161543078,0.940033285173523,0.927115487983639
"Rhamphomyia sp. SlikokOtu949",0.221175321887703,0.233014609343882,0.0115794128910872,0.121275707823795,0.868288449322706,0.856709036431619
"Rheocricotopus sp. BOLD:ACM7368",0.220146663527834,0.262489963448531,0.00172874431504734,0.100632694818179,0.914526207150309,0.912797462835262
"Rheotanytarsus pentapoda",0.285608193470825,0.249351413500222,0.0201869324567076,0.20094548449282,0.917460503662668,0.89727357120596
"Rhopalopterum carbonarium",0.198611264843951,0.236461810041134,0.00191930549532934,0.0893527357077086,0.827197641744879,0.825278336249549
"Rhopalopterum soror",0.194422913608137,0.240849512601588,0.00274731593880137,0.0810518219238614,0.86760898936585,0.864861673427048
"Rhopalopterum sp. BOLD:ACI8642",0.192071900716033,0.237135978163516,0.00259717049746894,0.0893989763814588,0.870393049017221,0.867795878519752
"Rhopobota naevana",0.233740000112349,0.244678409290027,0.0120599379304929,0.127645427765026,0.90317378624616,0.891113848315667
"Rhysodromus mysticus",0.414678177012086,0.259289518037537,0.0669335091861501,0.351129788415363,0.950067260158882,0.883133750972732
"Rugathodes aurantius",0.214486889952018,0.2279030776886,0.0128205696095097,0.11859353366916,0.848145091307752,0.835324521698243
"Rymosia pinnata",0.307177236720671,0.264519343311647,0.0166256132099043,0.216258545908792,0.931354812211881,0.914729199001977
"Sapromyza sp. TAW1",0.402145621824597,0.271612413100059,0.0497960989762812,0.339930199634148,0.961744184394359,0.911948085418078
"Sarcoptiformes sp. SlikokOtu1224",0.208793707410651,0.248974935900088,0.00247047163977393,0.0939330729562708,0.880917381227037,0.878446909587263
"Sarcoptiformes sp. SlikokOtu2297",0.25221918015018,0.251576606782907,0.0128965279271125,0.14414078391856,0.912879480124482,0.899982952197369
"Sargus decorus",0.10310857749028,0.126176960549619,0.00838865854049377,0.0626202207384047,0.487203064659269,0.478814406118775
"Scaptomyza sp. BOLD:ACG6466",0.173596795265044,0.220033788327657,0.00173376404986127,0.0742815236306497,0.819078895260526,0.817345131210665
"Scaptomyza trochanterata",0.204844151058287,0.245172681982026,0.00224840159871609,0.0956586327299472,0.876457179518293,0.874208777919577
"Scatopsciara atomaria",0.392435033371655,0.206849826162521,0.121231020187113,0.342753872151,0.89392853642588,0.772697516238768
"Scatopsciara neglecta",0.303505175268713,0.263524504369709,0.0167406093669253,0.208599485631448,0.922916500875766,0.90617589150884
"Scatopsciara sp. SlikokOtu1799",0.204167186633792,0.216317276146944,0.0146714852996528,0.117740218889202,0.834000961103865,0.819329475804212
"Scatopsciara sp. SlikokOtu602",0.252944529027531,0.262145331936993,0.0123625007231645,0.138635459257053,0.925827951788202,0.913465451065038
"Sceptonia fumipes",0.327771083196238,0.257602469556476,0.035601242315088,0.24476359952923,0.924321060145639,0.888719817830551
"Sceptonia membranacea",0.311365508393758,0.269587833725428,0.020757492197924,0.210473539772974,0.936240948813389,0.915483456615465
"Schoenomyza sp. BOLD:AAG1777",0.199620715413341,0.242178584346665,0.00206925057101997,0.0896532991691613,0.869549240559099,0.867479989988079
"Sciaridae sp. BOLD:AAH3985",0.191162911945217,0.237403179218967,0.00215510528122498,0.0822147213825848,0.853437016189924,0.851281910908699
"Sciaridae sp. BOLD:ACB9102",0.518035954392348,0.247945215273522,0.115089685986906,0.50404109169008,0.968880128670283,0.853790442683377
"Sciaridae sp. BOLD:ACE4214",0.30561123548935,0.264296587234043,0.0184078762248599,0.215695540263989,0.917787458589137,0.899379582364277
