"","mean occ diff","sd mean occ diff","q025","q5","q975","diff"
"Mycetophilidae sp. SlikokOtu1936",0.0917495996750972,0.367007623190114,-0.753547316302362,0.0860680984947154,0.802602490250357,1.55614980655272
"Mycetophilidae sp. SlikokOtu1947",0.0992166542426622,0.337654035117968,-0.649812773272695,0.0786950974919994,0.809657300556727,1.45947007382942
"Mycetophilidae sp. SlikokOtu2079",-0.0751613998426005,0.352305904649797,-0.786849811899218,-0.0719936925949309,0.712151415139581,1.4990012270388
"Mycetophilidae sp. SlikokOtu2080",-0.0830471400109019,0.350035592274329,-0.807866226740412,-0.057950804229493,0.687869590653396,1.49573581739381
"Mycetophilidae sp. SlikokOtu2121",0.0355956495910308,0.328372771220907,-0.625114946661867,-0.0058737049807162,0.809744260576519,1.43485920723839
"Mycetophilidae sp. SlikokOtu2179",-0.108060458852933,0.354372946160672,-0.844328930547808,-0.0811895022011111,0.652433743439028,1.49676267398684
"Mycetophilidae sp. SlikokOtu2180",-0.118448931549765,0.353665181435641,-0.828377471403505,-0.0917611274314588,0.676932549762749,1.50531002116625
"Mycetophilidae sp. SlikokOtu2182",-0.122712711291991,0.34966252845382,-0.85140983820674,-0.0850558974984253,0.624893664164212,1.47630350237095
"Mycetophilidae sp. SlikokOtu2186",-0.090245281306353,0.333677724956647,-0.805725946696981,-0.0725725741300249,0.678703627267496,1.48442957396448
"Mycetophilidae sp. SlikokOtu2215",0.0928893866044674,0.361549090756134,-0.707561908133503,0.0734043369692399,0.856062117042116,1.56362402517562
"Mycetophilidae sp. SlikokOtu2232",0.0794910764912255,0.351857624467747,-0.730570874728067,0.0687151732686772,0.804937263484093,1.53550813821216
"Mycetophilidae sp. SlikokOtu2245",0.0581593482535022,0.365984053346804,-0.768174799292855,0.0607568449035743,0.798956793329239,1.56713159262209
"Mycetophilidae sp. SlikokOtu437",0.455173994005281,0.293766362522456,-0.236919057153536,0.4706542604624,0.930311028280449,1.16723008543398
"Mycetophilidae sp. SlikokOtu500",-0.168316866274794,0.353069116397656,-0.849151797364909,-0.147319085212423,0.600284945753367,1.44943674311828
"Mycetophilidae sp. SlikokOtu557",0.277500107769205,0.344734560261763,-0.536088736677268,0.289369307873224,0.87669457431783,1.4127833109951
"Mycetophilidae sp. SlikokOtu700",-0.0366210114770462,0.342950468835704,-0.799675295856563,-0.0286404967375641,0.721077803377389,1.52075309923395
"Mycetophilidae sp. SlikokOtu834",0.049986451351198,0.34109903425415,-0.741691321622876,0.0497714243351977,0.773346065863942,1.51503738748682
"Mycetophilidae sp. SlikokOtu882",-0.120704616856032,0.365259694966488,-0.84387125479263,-0.0929435489818164,0.686256633936985,1.53012788872962
"Mycetophilidae sp. SSJAA208-13",-0.0314533830269509,0.370001617978646,-0.783438585109816,-0.0247103401009855,0.724079329318372,1.50751791442819
"Mycomya maculata",0.083173888771513,0.35495749020241,-0.727880514831421,0.0719135591198151,0.830990843449931,1.55887135828135
"Mycomya nitida",-0.201842020882215,0.266448366653565,-0.635491059366974,-0.249608479869689,0.477786938614021,1.113277997981
"Mycomya pulchella",0.0702093688187386,0.356469037546528,-0.697608422624433,0.0568093077449306,0.806149922626938,1.50375834525137
"Mycomya shermani",0.524136058620782,0.290858788145815,-0.165758460358637,0.565066765262393,0.950752073461256,1.11651053381989
"Mycomya sp. BOLD:AAG4937",0.503044617492568,0.290878469406931,-0.220181379320252,0.550144595327136,0.930576326469591,1.15075770578984
"Mycomya sp. BOLD:AAK8903",0.0817205796792023,0.367569685432661,-0.729034105259406,0.0697797540242791,0.837330906364483,1.56636501162389
"Mycomya sp. BOLD:ACV7821",0.124037697459615,0.364287170785878,-0.693564812100416,0.0995626174141503,0.834277935642265,1.52784274774268
"Mycomya sp. SlikokOtu1355",0.0835455845258652,0.262373699520651,-0.352469481930966,0.0140855376782137,0.776192122532417,1.12866160446338
"Mycomya sp. SlikokOtu1450",0.143909074673204,0.356722338400001,-0.636147805223881,0.120953452428646,0.852426070195833,1.48857387541971
"Mycomya sp. SlikokOtu1533",0.10811970391225,0.351653878848328,-0.641010362830861,0.076757595136918,0.851664779217928,1.49267514204879
"Mycomya sp. SlikokOtu1610",-0.0831021574533403,0.362904261301554,-0.82464797547951,-0.0671279627407534,0.725658842951306,1.55030681843082
"Mycomya sp. SlikokOtu1983",0.1109883616017,0.35577150087136,-0.660223551739972,0.0794305341977971,0.840681593796934,1.50090514553691
"Mycomya sp. SlikokOtu1998",0.035131389411234,0.312784200435758,-0.629703455691168,0.0231587088439467,0.728104884213163,1.35780833990433
"Mycomya sp. SlikokOtu574",-0.0733688250040383,0.289981038895531,-0.680609283276744,-0.0901984822864271,0.629651036403546,1.31026031968029
"Mycomya sp. SlikokOtu659",-0.155172063469894,0.366831596758386,-0.850683544753649,-0.143471747364279,0.67297959960117,1.52366314435482
"Mycomya sp. SlikokOtu770",0.00899181675137536,0.295451292213935,-0.556439225841877,-0.0440099159351919,0.753523488120471,1.30996271396235
"Mydaea furtiva",0.178136603216273,0.3466741040356,-0.597580263933251,0.154090089023104,0.867671399275569,1.46525166320882
"Mydaea obscurella",0.0831462392741711,0.34630589839316,-0.680786035963558,0.0654524092884,0.800929534526218,1.48171557048978
"Myospila meditabunda",0.0914747667090959,0.349642292140079,-0.667682463525523,0.0734961997955731,0.820778230772715,1.48846069429824
"Nabicula nigrovittata",-0.0729030274266917,0.343632455880776,-0.853620931954293,-0.0520391676434912,0.670778935532439,1.52439986748673
"Nabis americoferus",0.0788100005548312,0.368739062898264,-0.724661870733132,0.0676540687595495,0.815464642916147,1.54012651364928
"Natarsia punctata",-0.0768989311796471,0.33971318905907,-0.814790908717212,-0.0451246203891565,0.704002011946922,1.51879292066413
"Nearctaphis kachena",0.111787449945523,0.360451828439568,-0.653170908212325,0.0744961282037105,0.854972011825487,1.50814292003781
"Nematinae sp. SlikokOtu734",-0.123891098617778,0.357709112140149,-0.820820947660305,-0.0906277988950673,0.6778727757857,1.498693723446
"Nematinae sp. SlikokOtu805",-0.195364957141588,0.364071125676872,-0.848321682663634,-0.198885748915738,0.630125350981573,1.47844703364521
"Nematus leucopyga",-0.117868143607991,0.352481602173522,-0.826519475097279,-0.0973469152803719,0.689658890881092,1.51617836597837
"Neoleria sp. BOLD:ACL9363",0.105545593490006,0.353426493963758,-0.666652422983043,0.0834919117237079,0.81246855404564,1.47912097702868
"Neotelphusa praefixa",0.140720642660743,0.366730738926303,-0.681333124054351,0.114030073523596,0.883737967562031,1.56507109161638
"Neotylenchidae sp. SlikokOtu2291",0.141405451783705,0.357139922429228,-0.607140466447277,0.0924526255380975,0.858011596752498,1.46515206319978
"Neriene radiata",0.335451443357529,0.31158995903342,-0.317834534658226,0.330040713876213,0.863281382504892,1.18111591716312
"Neuratelia sp. BOLD:ACJ0780",0.284233643513088,0.354368882162755,-0.490692674200368,0.286022800279859,0.898560482952053,1.38925315715242
"Nothodelphax sp. BOLD:ACK4869",-0.225283073648774,0.320075657685537,-0.813860046191896,-0.242553082771218,0.486626215752163,1.30048626194406
"Nothodelphax sp. BOLD:ACU5128",-0.195187674576671,0.332558014433194,-0.8169978590542,-0.176804824567571,0.546061511901037,1.36305937095524
"Ochlerotatus communis",-0.289896386152938,0.260275995072547,-0.728673058202376,-0.315532096940917,0.228275500743171,0.956948558945547
"Ochlerotatus diantaeus",-0.43102609810856,0.298986839325045,-0.886064189701396,-0.468583522150687,0.273772918117251,1.15983710781865
"Ochlerotatus excrucians",-0.264527177520586,0.355420150386556,-0.879732198330271,-0.285864662837825,0.567761514126666,1.44749371245694
"Ochlerotatus fitchii",0.107433931088922,0.344080536174725,-0.679302853095091,0.0872779518443365,0.820652360481884,1.49995521357697
"Ochlerotatus hexodontus",0.00158190672077105,0.370729649109892,-0.805572135017781,-0.0129914813665825,0.794812669758437,1.60038480477622
"Ochlerotatus intrudens",-0.122962173267705,0.376780002603352,-0.854907597372931,-0.0958620879015317,0.694930345155095,1.54983794252803
"Ochlerotatus pionips",-0.104357678151136,0.387104164436111,-0.818936125294484,-0.105688334205516,0.68846375851808,1.50739988381256
"Ochlerotatus punctor",-0.152923340068214,0.342844689453124,-0.880633669059012,-0.135826876919945,0.632136679675671,1.51277034873468
"Oecetis inconspicua",-0.086927612128031,0.282129884853235,-0.789774339107244,-0.00303400369088922,0.373127254999007,1.16290159410625
"Ohlertidion ohlerti",-0.0639907808420213,0.318553172771166,-0.717609059214444,-0.0163072360903646,0.591896332519426,1.30950539173387
"Oncophanes sp. BOLD:AAH2152",0.0803870267594829,0.376932447152698,-0.738235725246599,0.0755246428669288,0.818137363044715,1.55637308829131
"Orthocentrinae sp. BOLD:AAG0380",0.245407479184436,0.346809272300552,-0.517914330973406,0.228887419231166,0.880074427605619,1.39798875857903
"Orthocentrinae sp. BOLD:AAG0955",0.100472422749654,0.269283571068996,-0.315317764067252,0.0165087716780255,0.796758830258761,1.11207659432601
"Orthocentrinae sp. BOLD:AAG0965",0.0872162338695011,0.253625954055497,-0.334589492609775,0.0135229577277814,0.757823545161349,1.09241303777112
"Orthocentrinae sp. BOLD:AAH1785",-0.0374646550796768,0.342013452833007,-0.762976401075453,-0.0314415722305989,0.733492226478986,1.49646862755444
"Orthocentrinae sp. BOLD:AAQ2967",0.0223210180242024,0.3213410816036,-0.682524857865476,0.0268335800632235,0.741388293727064,1.42391315159254
"Orthocentrinae sp. BOLD:AAU9199",0.0871760291315273,0.36893700069264,-0.71822325314536,0.0701076950274948,0.832718186494758,1.55094143964012
"Orthocentrinae sp. BOLD:AAU9320",-0.0118830729079848,0.370525332351773,-0.754921661729131,-0.0105960706259455,0.784134623700695,1.53905628542983
"Orthocentrinae sp. BOLD:ACD3807",0.134629277115046,0.382032082387565,-0.701656187712454,0.123855052874702,0.880773329430074,1.58242951714253
"Orthocentrinae sp. BOLD:ACF6482",-0.136826601942814,0.347116180508227,-0.825671236146806,-0.121424714534711,0.629699147120873,1.45537038326768
"Orthocentrinae sp. BOLD:ACI7070",0.0615276702094445,0.365548171501139,-0.711994286292969,0.0522207006046552,0.794946722106937,1.50694100839991
"Orthocentrinae sp. SlikokOtu737",0.104569836650603,0.351422142298673,-0.690745828540056,0.0834842924558022,0.827770101370774,1.51851592991083
"Orthocentrus sp. BBHYE562-10",0.0484353266983685,0.341579809032296,-0.729190603262011,0.0390279423444982,0.799823616801867,1.52901422006388
"Orthocentrus sp. OPPQG1460-17",-0.0150195311959293,0.34670105939543,-0.773882759855663,0.00763501429501892,0.762327214772845,1.53620997462851
"Orthocladiinae sp. BOLD:AAN5397",-0.0517518968500763,0.352757359915594,-0.819944333076072,-0.0321267247303477,0.711807316548868,1.53175164962494
"Orthocladiinae sp. BOLD:AAV6023",-0.0851597464584754,0.351060530280167,-0.825889615698224,-0.0650270416096788,0.703406249527312,1.52929586522554
"Orthocladiinae sp. BOLD:ACC1222",0.0278532941805911,0.333961433358712,-0.693538880535512,0.0240004003353673,0.786875571331813,1.48041445186733
"Orthocladiinae sp. BOLD:ACC2898",-0.090166329406084,0.36490065333209,-0.828560933541692,-0.0771880642731872,0.715720848129632,1.54428178167132
"Orthocladiinae sp. BOLD:ACL6277",0.0884258305082151,0.260438021929235,-0.366794345052323,0.0179165051565468,0.76055526777075,1.12734961282307
"Orthocladiinae sp. BOLD:ADC8193",-0.0907554398967712,0.352427629656554,-0.833343377219482,-0.0699007833051382,0.702391521502314,1.5357348987218
"Orthomiscus unicinctus",-0.031248648142999,0.339466198994889,-0.771842892395662,-0.0301785490973377,0.734532138007469,1.50637503040313
"Pachynematus albipennis",-0.0762742655927951,0.338785037649101,-0.776775501673236,-0.0677319308854985,0.704011809188477,1.48078731086171
"Pachynematus sp. BOLD:ACR7759",0.088532278664111,0.363074741572259,-0.705894939999571,0.0644934600276029,0.846802156498248,1.55269709649782
"Pachynematus sp. SlikokOtu1648",0.0877739082120651,0.351404341107807,-0.72855746087986,0.0785571041164284,0.797180326299639,1.5257377871795
"Pachypappa rosettei",-0.127940673087988,0.358805005615293,-0.863358093108857,-0.0923071977566617,0.669352001212259,1.53271009432112
"Pantorhaestes xanthostomus",-0.0532265116775563,0.343086839759787,-0.80262946617071,-0.0356512908298594,0.69572768527222,1.49835715144293
"Paraphaenocladius impensus",-0.0412306543903845,0.322337543874655,-0.761365098651362,-0.0319567150394075,0.701627788774149,1.46299288742551
"Paratanytarsus sp. BOLD:ACD0044",0.0433277044650972,0.360174503408256,-0.775839013587347,0.0391850185854166,0.792827069132947,1.56866608272029
"Paratanytarsus sp. BOLD:ACR4469",-0.0296599241813054,0.337737742183791,-0.772967468220166,-0.0249193093394286,0.734544743652081,1.50751221187225
"Parochlus sp. BOLD:ACK4643",0.111906093827368,0.329122542974807,-0.620958086910354,0.0760533871281968,0.83211740302731,1.45307548993766
"Parornix obliterella",-0.106625050169358,0.355202528068868,-0.850761202026186,-0.0773828403065754,0.690882479578447,1.54164368160463
"Pauesia sp. BOLD:AAN5124",0.117116861997856,0.347490298632976,-0.64345145344248,0.0821371031612771,0.846040914852356,1.48949236829484
"Pauesia sp. CNFNS993-14",0.134823920877263,0.374143191818726,-0.717332952185381,0.119894327016974,0.855769856061772,1.57310280824715
"Pauesia sp. SlikokOtu1203",0.0429792981245761,0.360553479315708,-0.744015699663088,0.0312636962750254,0.824722028648126,1.56873772831121
"Pauesia sp. SlikokOtu139",0.128195792110814,0.346009097318944,-0.625712935726474,0.112789474819512,0.844386807357993,1.47009974308447
"Pauesia sp. SlikokOtu597",0.0429901672575217,0.353258321091938,-0.805967254027392,0.033253653544788,0.773660023634159,1.57962727766155
"Pegomya geniculata",0.0875619614966647,0.356020839920047,-0.712264569171193,0.068488348024908,0.807590439894487,1.51985500906568
"Pegomya notabilis",0.0775148620902218,0.35601876026975,-0.710483554329732,0.0666275104333838,0.802598068536082,1.51308162286581
"Pegomya sp. BOLD:AAG2464",-0.00714940296558029,0.346990940563845,-0.795565823042242,0.019383427048217,0.737423641386315,1.53298946442856
"Pelegrina montana",0.115782463059271,0.362110823369263,-0.706836001070927,0.0840630355502306,0.838683966524276,1.5455199675952
"Periscepsia clesides",0.170920507347344,0.358259742140864,-0.657298837235718,0.137842675783747,0.868760080404521,1.52605891764024
"Phaenopsectra punctipes",0.119493098149198,0.35706161525819,-0.681434296568598,0.0933612891710088,0.827873126312819,1.50930742288142
"Phaonia apicalis",0.178002719102864,0.362106573698703,-0.633375240829831,0.169083817751825,0.881088527235739,1.51446376806557
"Phasia aeneoventris ?",0.125740481998667,0.354857769748498,-0.690122400909384,0.0942774854502665,0.856284642090647,1.54640704300003
"Pherbellia albocostata",0.0200056116832599,0.351839082867086,-0.693541312150948,0.00533128803375088,0.747436000813375,1.44097731296432
"Pherbellia sp. SlikokOtu405",-0.00893621259966587,0.334653999522466,-0.735424357645307,-0.0281794350948457,0.719045903200299,1.45447026084561
"Pherbellia tenuipes",-0.107759970463239,0.366080786831979,-0.84573066328783,-0.0828118903672349,0.711277416068467,1.5570080793563
"Philodromus rufus",0.119306173108054,0.325997740700222,-0.60582213488929,0.0881648388835567,0.82596573110174,1.43178786599103
"Philodromus sp. BOLD:AAA9991",0.0393797087325491,0.224174466602885,-0.585185416483854,0.0680760453200953,0.431693899084804,1.01687931556866
"Phora carlina",0.184936027796937,0.350781299709801,-0.561622597966838,0.157710257878245,0.887057181616012,1.44867977958285
"Phora occidentata",0.154609940291523,0.361862048271327,-0.651498569749221,0.140858376529821,0.868947887937993,1.52044645768721
"Phora sp. BOLD:AAG3238",0.139830966647237,0.353214808396104,-0.64123965112789,0.135818455983211,0.831748274483454,1.47298792561134
"Phora sp. BOLD:ACB0980",0.104485948691358,0.352690502026015,-0.663690886030235,0.0786481886850056,0.818123668313908,1.48181455434414
"Phoridae sp. BOLD:AAP6413",0.295834643437922,0.359126895897427,-0.518240891369947,0.302648328848847,0.914135013242824,1.43237590461277
"Phoridae sp. SlikokOtu2333",0.0672874469076656,0.364134317532163,-0.742689440524416,0.0553961954980579,0.801042111222695,1.54373155174711
"Phronia nigripalpis",0.119977779156319,0.346618439408563,-0.607551261925806,0.0952864090415915,0.838202491533748,1.44575375345955
"Phronia sp. BOLD:ABX4956",-0.0333824173198915,0.348727632250407,-0.788152306258368,-0.0303117785481718,0.779711276899889,1.56786358315826
"Phronia sp. BOLD:ACK6383",0.107243055914731,0.345688532185484,-0.625794640731256,0.076815393983822,0.835974594083143,1.4617692348144
"Phronia sp. BOLD:ACL4028",0.0176756464347051,0.340980596383271,-0.749978365268448,0.0232678167375788,0.766913811394687,1.51689217666314
"Phronia sp. SlikokOtu1783",0.0473467090073928,0.364517721281697,-0.758674389651194,0.034758264981879,0.832435427728664,1.59110981737986
"Phylloneta impressa",-0.0771622314446436,0.343241884411509,-0.800362557012182,-0.0640373308998432,0.71931312999895,1.51967568701113
"Phyllonorycter junoniella",-0.139611240661421,0.362701506798448,-0.882080744254007,-0.0980169211838452,0.642573699024027,1.52465444327803
"Phytosciara flavipes",0.112800291465474,0.352907639309998,-0.658073091285048,0.0903968576314754,0.848162232361784,1.50623532364683
"Phytosciara prosciaroides",-0.202378970651328,0.364942516148842,-0.892385766224736,-0.179437770880382,0.626437615237149,1.51882338146188
"Phytoseiidae sp. SlikokOtu1978",0.0787235328295325,0.362778416632103,-0.70548473141194,0.0642495226036484,0.816575079559418,1.52205981097136
"Pikonema alaskense",-0.182078726723809,0.357338756799239,-0.87464731682284,-0.156732355748119,0.584809781235592,1.45945709805843
"Pikonema sp. BOLD:AAG3548",-0.122281284826084,0.353868185862233,-0.851976348438453,-0.0870724902138706,0.652598470784583,1.50457481922304
"Pikonema sp. SlikokOtu1057",-0.0982631133979563,0.354718953342946,-0.826505118005565,-0.0728503507592163,0.683481415451061,1.50998653345663
"Pikonema sp. SlikokOtu1509",-0.085829432536483,0.379890121352035,-0.831665354291324,-0.0704032494023761,0.735268075651035,1.56693342994236
"Pikonema sp. SlikokOtu808",-0.109412411752238,0.356192568481454,-0.850746979682699,-0.0851676566358491,0.709540221824106,1.56028720150681
"Pimplinae sp. BOLD:AAU9861",0.072488074045705,0.341674938823571,-0.672766338987179,0.0580177234142528,0.817280257700637,1.49004659668782
"Pinalitus rostratus",-0.0691384624169338,0.31833719440618,-0.677011338766465,-0.108330339960133,0.691077141941297,1.36808848070776
"Pipunculus campestris",0.029546743356714,0.344129424816372,-0.776702997916163,0.0284649915037066,0.766739245939213,1.54344224385538
"Pipunculus hertzogi",0.0139549745316601,0.337847208074585,-0.720153353613064,0.0215124586702563,0.758806539984667,1.47895989359773
"Pipunculus luteicornis",0.0575346683002157,0.372891993809752,-0.721523172448127,0.0562951264099569,0.799211800044041,1.52073497249217
"Pipunculus sp. SlikokOtu762",0.0747686799709068,0.345029397565274,-0.671384377410647,0.0460405301246371,0.814688359714409,1.48607273712506
"Pityohyphantes alticeps",-0.109019542627553,0.293978159213942,-0.653493133817341,-0.118870247382287,0.499413990392329,1.15290712420967
"Pityohyphantes cristatus",0.0809774906141088,0.331902287422774,-0.631154824703803,0.0590808034180175,0.835358122637477,1.46651294734128
"Pityohyphantes limitaneus",-0.0303561722464378,0.354561040282488,-0.762960532895309,-0.0257259258377305,0.729687412182408,1.49264794507772
"Pityohyphantes subarcticus",0.0184376040071347,0.366860307900391,-0.695232152767587,0.00285766653641273,0.763702774526005,1.45893492729359
"Platurocypta sp. BOLD:ACC5656",0.0988086020031902,0.372071568401326,-0.705641572139587,0.0942690768140128,0.844575082163012,1.5502166543026
"Platycheirus peltatoides",0.105391953308108,0.343296209890759,-0.616208926393678,0.0825237012499356,0.806999609450959,1.42320853584464
"Platycheirus quadratus",-0.0940515157495287,0.34640656099831,-0.831627517140973,-0.0704929514044328,0.666115199462101,1.49774271660307
"Platycheirus rosarum",-0.0251863795582975,0.353559157296684,-0.743042056259339,-0.0260702791255798,0.793726919225301,1.53676897548464
"Platycheirus sp. angustatus4",-0.0927763276381486,0.340750653595998,-0.794929191096704,-0.066914160184186,0.622582132409956,1.41751132350666
"Platypalpus sp. BOLD:AAV3699",0.298795701720278,0.313062358451122,-0.343738906668533,0.333204822657541,0.820359083235553,1.16409798990409
"Platypalpus sp. BOLD:AAV3720",0.406073936904674,0.272093021339028,-0.291628049665525,0.458301650390073,0.83851785360317,1.1301459032687
"Platypalpus sp. SlikokOtu424",0.371926290895747,0.323831569580102,-0.366121317459532,0.40705771596538,0.877403364191263,1.24352468165079
"Platypalpus xanthopodus",-0.12839485186305,0.350204601409759,-0.843484781037166,-0.0974290598067954,0.601476932252954,1.44496171329012
"Platypezina sp. BOLD:ACD8933",0.128060682522626,0.368307803543876,-0.666663123216765,0.0986581881464387,0.853441601441007,1.52010472465777
"Plectiscidea sp. BOLD:AAE4602",0.111067403359986,0.360686178379029,-0.69173833251411,0.085220873840502,0.850055288485793,1.5417936209999
"Plectiscidea sp. BOLD:AAY4134",0.0992697449481703,0.348658177706709,-0.672675011492019,0.0732391365717878,0.821601665681487,1.49427667717351
"Plectiscidea sp. BOLD:ACC6916",0.105019202793671,0.365843731521683,-0.664140390938032,0.0719823808802142,0.834904261029919,1.49904465196795
"Plectiscidea sp. BOLD:ACF4667",-0.0189411883684196,0.339837298588877,-0.777774642598906,-0.0217299707294695,0.729946290560244,1.50772093315915
"Plectiscidea sp. BOLD:ACJ0639",0.0242675408434884,0.374526588031153,-0.782574946565231,0.024247609871775,0.810477114364396,1.59305206092963
"Plectiscidea sp. BOLD:ADY1613",0.108751042153901,0.35900494670435,-0.702786961027555,0.082884639373924,0.848952900232298,1.55173986125985
"Plectiscidea sp. SlikokOtu1808",-0.0843133023327736,0.347702922422843,-0.801615794072384,-0.0666378789461375,0.674710648866728,1.47632644293911
"Plectiscidea sp. SlikokOtu2074",-0.109379349301893,0.349486302786521,-0.850557263675786,-0.0778646099459672,0.630288244751192,1.48084550842698
"Plectiscidea sp. SlikokOtu310",-0.268166587239984,0.333887508927845,-0.89272461824834,-0.253138332591531,0.455108765123092,1.34783338337143
"Plectiscidea venusta",-0.0988907027907871,0.260875179239125,-0.784309670535012,-0.0209276693858654,0.287291445588043,1.07160111612306
"Plectiscus impurator",0.113572333949989,0.370102396613031,-0.648802853854742,0.115407859588151,0.807548682129545,1.45635153598429
"Plunomia sp. BOLD:AAG6897",-0.0268792992791843,0.344634419239345,-0.794150271058577,-0.0244068518596049,0.740579497043021,1.5347297681016
"Polyblastus sp. SlikokOtu462",0.0298408613580363,0.338586051619202,-0.713868355763499,0.029692566014692,0.798529121010201,1.5123974767737
"Polypedilum cultellatum",-0.122066074843588,0.288211877013307,-0.845709288483018,-0.0208467465586134,0.302767446019828,1.14847673450285
"Polypedilum sp. BOLD:AAC4537",-0.103973935323764,0.345360099533523,-0.832926754790062,-0.0795547960636099,0.675266900853936,1.508193655644
"Polypedilum sp. BOLD:AAM6206",-0.0598859912744412,0.247105691603113,-0.718358115108989,0.0110801169758073,0.31746582091364,1.03582393602263
"Polypedilum sp. BOLD:AAN5344",-0.0641334745594452,0.347769149491668,-0.844230726448534,-0.0368673291465829,0.704131606931502,1.54836233338004
"Polypedilum sp. BOLD:ABV1223",-0.00601721116353023,0.353143512372737,-0.779179363583833,-0.0179922510650669,0.763361259465156,1.54254062304899
"Polypedilum tritum",0.139568452018838,0.359333150280158,-0.67323145112411,0.139354047117737,0.844172896820339,1.51740434794445
"Praon cf. flavinode",0.133934008643756,0.33199198699384,-0.588065459547296,0.0961464956314012,0.816340088266316,1.40440554781361
"Praon sp. BOLD:ACF1737",-0.123006180429129,0.356335537066197,-0.85354014160964,-0.0946847474152596,0.691383974045932,1.54492411565557
"Praon sp. BOLD:ACG2836",0.100647460090591,0.34278629927217,-0.661429049858637,0.0802249329897992,0.814859113367193,1.47628816322583
"Praon volucre",0.0108196807780077,0.354231721069371,-0.718170012931591,0.00425887392184138,0.784506906061403,1.50267691899299
"Prionocera turcica",0.0834288345174959,0.356512171055295,-0.720010262068188,0.0614491450946954,0.797081841585862,1.51709210365405
"Pristiphora mollis",-0.103794817139207,0.353694504042718,-0.820827802843838,-0.0816916992247674,0.695834455163238,1.51666225800708
"Proclitus ardentis",-0.0807198511772919,0.354407040300973,-0.794424717149334,-0.0720212347634638,0.727299762942867,1.5217244800922
"Proclitus paganus",-0.109702297816469,0.269077168812557,-0.792925223542985,-0.0242412398820894,0.317592357071469,1.11051758061445
"Proclitus sp. SlikokOtu1005",0.105318656637363,0.359674654408425,-0.682836264199938,0.0821742240998732,0.846724892462571,1.52956115666251
"Proclitus sp. SlikokOtu1811",-0.0809263849656406,0.362863277939952,-0.83435209813331,-0.0651629197388633,0.680831660425345,1.51518375855865
"Proclitus sp. SlikokOtu2231",0.106099157602277,0.360399893747969,-0.729850140255985,0.080666175587274,0.830023152478246,1.55987329273423
"Proctotrupidae sp. BOLD:AAG7970",0.0813332308422997,0.35194186323535,-0.708779801966323,0.0713424048703612,0.78299293428595,1.49177273625227
"Prosimulium sp. BOLD:AAA1296",-0.107480697285117,0.346200562667475,-0.811359335979788,-0.0899238207647007,0.687491921698342,1.49885125767813
"Prosimulium travisi",-0.00350574551066661,0.378303252720555,-0.731928362186011,-0.00869201855996311,0.76276783257176,1.49469619475777
"Protapanteles sp. BOLD:AAA7147",-0.107008473255349,0.358663603873615,-0.841830032894038,-0.0723036794158712,0.687730656980041,1.52956068987408
"Protapanteles sp. BOLD:ACI4084",0.243766693427882,0.348073859122933,-0.554210719306815,0.239599960925154,0.894105469037584,1.4483161883444
"Psallus falleni",0.197983762240296,0.345943268505793,-0.553123380551436,0.18216430579067,0.860044037433456,1.41316741798489
"Psectrocladius fennicus",0.121222283032656,0.358503503268243,-0.678731269276648,0.0849617970836667,0.847391639365723,1.52612290864237
"Pseudolimnophila inornata",0.0999627614087445,0.269290723193521,-0.365819113136924,0.0173889980445709,0.791936576239811,1.15775568937673
"Psilidae sp. BOLD:AAF9705",0.0607197282411382,0.264127139851746,-0.26112299935724,-0.0300812962211222,0.759107654837512,1.02023065419475
"Psychodidae sp. BOLD:ACC1296",-0.0512301905789389,0.339049315314487,-0.807149901840389,-0.0322687959702071,0.672893375133599,1.48004327697399
"Psylla striata",0.0875873882993183,0.361670722828509,-0.70023947747424,0.0643954778220654,0.825457051104001,1.52569652857824
"Psyllidae sp. BOLD:AAG8690",0.319298175814266,0.348359215439967,-0.487784546041487,0.341517354866685,0.890390583513198,1.37817512955468
"Rhagonycha mandibularis",-0.49524402345724,0.287326720176473,-0.928189345357607,-0.531271539446364,0.219856041605969,1.14804538696358
"Rhamphomyia barypoda",-0.166837566328578,0.377253090283708,-0.883837128716342,-0.14698936328666,0.670645487947443,1.55448261666378
"Rhamphomyia sp. BOLD:ABY3641",-0.0500132222409155,0.368909621800676,-0.813661374031669,-0.0385377979943581,0.789272693632494,1.60293406766416
"Rhamphomyia sp. BOLD:ACG3627",0.0732827288239739,0.344090442055132,-0.69799406133308,0.0607073112638265,0.783477440607345,1.48147150194042
"Rhamphomyia sp. SlikokOtu1249",0.0207461854082236,0.347933067217396,-0.730369788811262,0.0240454909223493,0.779308597477311,1.50967838628857
"Rhamphomyia sp. SlikokOtu2002",0.0212828755435336,0.347766854301274,-0.76473385433648,0.0211103424843809,0.77767116750986,1.54240502184634
"Rhamphomyia sp. SlikokOtu519",0.0731769052195108,0.362636192616044,-0.72678305376627,0.041934130960327,0.846098693980751,1.57288174774702
"Rhamphomyia sp. SlikokOtu949",0.0439338719604161,0.318036770518318,-0.675467813311567,0.0336915077840201,0.753844116243047,1.42931192955461
"Rheocricotopus sp. BOLD:ACM7368",-0.0777640457211261,0.362418974028986,-0.829057561510565,-0.0636019681103306,0.724662411971085,1.55371997348165
"Rheotanytarsus pentapoda",0.0908711318127569,0.361485896301234,-0.730097585954035,0.0754958918712881,0.813364456485916,1.54346204243995
